Date,Adj Close,Close,High,Low,Open,Volume
2022-08-15 00:00:00+02:00,1.299100041389465,1.299100041389465,1.3008099794387815,1.288040041923523,1.2917799949645996,0
2022-08-22 00:00:00+02:00,1.2979799509048462,1.2979799509048462,1.3061800003051758,1.2896499633789062,1.300029993057251,0
2022-08-29 00:00:00+02:00,1.308840036392212,1.308840036392212,1.320680022239685,1.2972099781036377,1.306130051612854,0
2022-09-05 00:00:00+02:00,1.3080999851226809,1.3080999851226809,1.3207800388336182,1.298189997673035,1.31427001953125,0
2022-09-12 00:00:00+02:00,1.3260999917984009,1.3260999917984009,1.3306399583816528,1.295390009880066,1.302299976348877,0
2022-09-19 00:00:00+02:00,1.35548996925354,1.35548996925354,1.3584799766540527,1.3227699995040894,1.325819969177246,0
2022-09-26 00:00:00+02:00,1.375599980354309,1.375599980354309,1.3831199407577517,1.3564399480819702,1.35808002948761,0
2022-10-03 00:00:00+02:00,1.3683099746704102,1.3683099746704102,1.3803999423980713,1.3504300117492676,1.378730058670044,0
2022-10-10 00:00:00+02:00,1.3815699815750122,1.3815699815750122,1.3969899415969849,1.3703800439834595,1.3732099533081055,0
2022-10-14 00:00:00+02:00,1.3892500400543213,1.3892500400543213,1.3897600173950195,1.3701000213623047,1.3747800588607788,0
