Date,Adj Close,Close,High,Low,Open,Volume
2022-08-15 00:00:00+02:00,1.0042177438735962,1.0042177438735962,1.0193679332733154,1.003623127937317,1.0180189609527588,0.0
2022-08-22 00:00:00+02:00,0.9967108964920044,0.9967108964920044,1.0088272094726562,0.9903146624565125,1.0035223960876465,0.0
2022-08-29 00:00:00+02:00,0.995916783809662,0.995916783809662,1.0077394247055054,0.991493046283722,0.993867814540863,0.0
2022-09-05 00:00:00+02:00,1.0155377388000488,1.0155377388000488,1.0155377388000488,0.9865143895149232,0.9909427762031556,0.0
2022-09-12 00:00:00+02:00,1.0015623569488523,1.0015623569488523,1.0196797847747805,0.994579553604126,1.0071406364440918,0.0
2022-09-19 00:00:00+02:00,0.9690861105918884,0.9690861105918884,1.0050251483917236,0.9690861105918884,1.002234935760498,0.0
2022-09-26 00:00:00+02:00,0.9804883003234864,0.9804883003234864,0.9849985241889954,0.954016387462616,0.968992292881012,0.0
2022-10-03 00:00:00+02:00,0.9740323424339294,0.9740323424339294,0.999420404434204,0.9731696844100952,0.9792688488960266,0.0
2022-10-10 00:00:00+02:00,0.9707984328269958,0.9707984328269958,0.979508638381958,0.9635953307151794,0.9735012650489808,0.0
2022-10-14 00:00:00+02:00,0.9723843336105347,0.9723843336105347,0.9808729887008667,0.9712509512901306,0.9781864285469055,0.0
