,Adj Close,Close,High,Low,Open,Volume
2022-08-08 01:00:00+02:00,1.0175009965896606,1.0175009965896606,1.0180189609527588,1.0172940492630005,1.0176045894622803,0
2022-08-08 02:00:00+02:00,1.0168802738189697,1.0168802738189697,1.0175009965896606,1.0162601470947266,1.0175009965896606,0
2022-08-08 03:00:00+02:00,1.01781165599823,1.01781165599823,1.0180189609527588,1.0168802738189697,1.0171905755996704,0
2022-08-08 04:00:00+02:00,1.0183299779891968,1.0183299779891968,1.018744945526123,1.0175009965896606,1.0182262659072876,0
2022-08-08 05:00:00+02:00,1.018952488899231,1.018952488899231,1.018952488899231,1.0181225538253784,1.0183299779891968,0
2022-08-08 06:00:00+02:00,1.018744945526123,1.018744945526123,1.0190563201904297,1.0182262659072876,1.018744945526123,0
2022-08-08 07:00:00+02:00,1.0188486576080322,1.0188486576080322,1.0190563201904297,1.0185374021530151,1.0188486576080322,0
2022-08-08 08:00:00+02:00,1.0180189609527588,1.0180189609527588,1.019160270690918,1.0173975229263306,1.0188486576080322,0
2022-08-08 09:00:00+02:00,1.0211374759674072,1.0211374759674072,1.0216591358184814,1.01781165599823,1.0181225538253784,0
2022-08-08 10:00:00+02:00,1.0193679332733154,1.0193679332733154,1.0208247900009155,1.0185374021530151,1.0208247900009155,0
2022-08-08 11:00:00+02:00,1.018952488899231,1.018952488899231,1.0192641019821167,1.01781165599823,1.019160270690918,0
2022-08-08 12:00:00+02:00,1.0194718837738037,1.0194718837738037,1.019575834274292,1.0185374021530151,1.019160270690918,0
2022-08-08 13:00:00+02:00,1.0203040838241577,1.0203040838241577,1.0204081535339355,1.0188486576080322,1.0194718837738037,0
2022-08-08 14:00:00+02:00,1.0200958251953125,1.0200958251953125,1.020512342453003,1.018744945526123,1.0200958251953125,0
2022-08-08 15:00:00+02:00,1.0204081535339355,1.0204081535339355,1.0216591358184814,1.019575834274292,1.0202000141143799,0
2022-08-08 16:00:00+02:00,1.021972417831421,1.021972417831421,1.0220768451690674,1.019783854484558,1.020512342453003,0
2022-08-08 17:00:00+02:00,1.0209290981292725,1.0209290981292725,1.022494912147522,1.0208247900009155,1.021972417831421,0
2022-08-08 18:00:00+02:00,1.0198878049850464,1.0198878049850464,1.0214505195617676,1.019783854484558,1.0209290981292725,0
2022-08-08 19:00:00+02:00,1.020512342453003,1.020512342453003,1.0208247900009155,1.0196797847747803,1.0198878049850464,0
2022-08-08 20:00:00+02:00,1.018952488899231,1.018952488899231,1.0207206010818481,1.0188486576080322,1.0206164121627808,0
2022-08-08 21:00:00+02:00,1.0194718837738037,1.0194718837738037,1.0196797847747803,1.0190563201904297,1.0190563201904297,0
2022-08-08 22:00:00+02:00,1.019783854484558,1.019783854484558,1.0199917554855347,1.0194718837738037,1.019575834274292,0
2022-08-08 23:00:00+02:00,1.019575834274292,1.019575834274292,1.0206164121627808,1.0194718837738037,1.0194718837738037,0
2022-08-09 00:00:00+02:00,1.019783854484558,1.019783854484558,1.0202000141143799,1.019575834274292,1.019575834274292,0
2022-08-09 01:00:00+02:00,1.0200958251953125,1.0200958251953125,1.020512342453003,1.0198878049850464,1.0198878049850464,0
2022-08-09 02:00:00+02:00,1.0193679332733154,1.0193679332733154,1.020512342453003,1.019160270690918,1.0202000141143799,0
2022-08-09 03:00:00+02:00,1.0193679332733154,1.0193679332733154,1.019783854484558,1.0192641019821167,1.019575834274292,0
2022-08-09 04:00:00+02:00,1.0196797847747803,1.0196797847747803,1.019783854484558,1.019160270690918,1.0193679332733154,0
2022-08-09 05:00:00+02:00,1.0198878049850464,1.0198878049850464,1.0203040838241577,1.019575834274292,1.0196797847747803,0
2022-08-09 06:00:00+02:00,1.0196797847747803,1.0196797847747803,1.0198878049850464,1.0194718837738037,1.0198878049850464,0
2022-08-09 07:00:00+02:00,1.0203040838241577,1.0203040838241577,1.0204081535339355,1.019575834274292,1.0198878049850464,0
2022-08-09 08:00:00+02:00,1.0208247900009155,1.0208247900009155,1.0212417840957642,1.0202000141143799,1.0202000141143799,0
2022-08-09 09:00:00+02:00,1.0216591358184814,1.0216591358184814,1.0216591358184814,1.0199917554855347,1.020512342453003,0
2022-08-09 10:00:00+02:00,1.024275302886963,1.024275302886963,1.0250102281570435,1.0218679904937744,1.0218679904937744,0
2022-08-09 11:00:00+02:00,1.024065613746643,1.024065613746643,1.0251153707504272,1.0235414505004883,1.0244851112365723,0
2022-08-09 12:00:00+02:00,1.0228086709976196,1.0228086709976196,1.0243802070617676,1.0228086709976196,1.024065613746643,0
2022-08-09 13:00:00+02:00,1.02228581905365,1.02228581905365,1.0233319997787476,1.0218679904937744,1.0230178833007812,0
2022-08-09 14:00:00+02:00,1.0239607095718384,1.0239607095718384,1.0245901346206665,1.022390365600586,1.022390365600586,0
2022-08-09 15:00:00+02:00,1.0241703987121582,1.0241703987121582,1.0246951580047607,1.0236462354660034,1.0236462354660034,0
2022-08-09 16:00:00+02:00,1.022599458694458,1.022599458694458,1.024275302886963,1.022390365600586,1.024065613746643,0
2022-08-09 17:00:00+02:00,1.0228086709976196,1.0228086709976196,1.0231225490570068,1.022390365600586,1.022494912147522,0
2022-08-09 18:00:00+02:00,1.0220768451690674,1.0220768451690674,1.0234366655349731,1.0218679904937744,1.022704005241394,0
2022-08-09 19:00:00+02:00,1.0216591358184814,1.0216591358184814,1.022390365600586,1.0214505195617676,1.02228581905365,0
2022-08-09 20:00:00+02:00,1.0208247900009155,1.0208247900009155,1.0221813917160034,1.0206164121627808,1.021763563156128,0
2022-08-09 21:00:00+02:00,1.0210332870483398,1.0210332870483398,1.021763563156128,1.020512342453003,1.0207206010818481,0
2022-08-09 22:00:00+02:00,1.021763563156128,1.021763563156128,1.0220768451690674,1.0211374759674072,1.0211374759674072,0
2022-08-09 23:00:00+02:00,1.0215548276901245,1.0215548276901245,1.021972417831421,1.0212417840957642,1.0216591358184814,0
2022-08-10 00:00:00+02:00,1.0209290981292725,1.0209290981292725,1.0218679904937744,1.0209290981292725,1.0216591358184814,0
2022-08-10 01:00:00+02:00,1.0210332870483398,1.0210332870483398,1.0215548276901245,1.0208247900009155,1.0209290981292725,0
2022-08-10 02:00:00+02:00,1.0210332870483398,1.0210332870483398,1.0211374759674072,1.0206164121627808,1.0210332870483398,0
2022-08-10 03:00:00+02:00,1.021763563156128,1.021763563156128,1.0218679904937744,1.0209290981292725,1.0211374759674072,0
2022-08-10 04:00:00+02:00,1.0220768451690674,1.0220768451690674,1.02228581905365,1.021346092224121,1.021346092224121,0
2022-08-10 05:00:00+02:00,1.0216591358184814,1.0216591358184814,1.02228581905365,1.0215548276901245,1.021972417831421,0
2022-08-10 06:00:00+02:00,1.0215548276901245,1.0215548276901245,1.0221813917160034,1.0214505195617676,1.0216591358184814,0
2022-08-10 07:00:00+02:00,1.0215548276901245,1.0215548276901245,1.02228581905365,1.0215548276901245,1.021763563156128,0
2022-08-10 08:00:00+02:00,1.021346092224121,1.021346092224121,1.021763563156128,1.0208247900009155,1.021346092224121,0
2022-08-10 09:00:00+02:00,1.021346092224121,1.021346092224121,1.021972417831421,1.0211374759674072,1.0212417840957642,0
2022-08-10 10:00:00+02:00,1.022704005241394,1.022704005241394,1.0228086709976196,1.020512342453003,1.0207206010818481,0
2022-08-10 11:00:00+02:00,1.0230178833007812,1.0230178833007812,1.0234366655349731,1.0220768451690674,1.022494912147522,0
2022-08-10 12:00:00+02:00,1.0243802070617676,1.0243802070617676,1.0246951580047607,1.022599458694458,1.0230178833007812,0
2022-08-10 13:00:00+02:00,1.0261672735214233,1.0261672735214233,1.0261672735214233,1.0238558053970337,1.0243802070617676,0
2022-08-10 14:00:00+02:00,1.0329511165618896,1.0329511165618896,1.034554123878479,1.0246951580047607,1.0258514881134033,0
2022-08-10 15:00:00+02:00,1.0325244665145874,1.0325244665145874,1.0335917472839355,1.0308215618133545,1.031991720199585,0
2022-08-10 16:00:00+02:00,1.0358400344848633,1.0358400344848633,1.0360547304153442,1.0323113203048706,1.0323113203048706,0
2022-08-10 17:00:00+02:00,1.0335917472839355,1.0335917472839355,1.0370217561721802,1.033271312713623,1.0363768339157104,0
2022-08-10 18:00:00+02:00,1.0330578088760376,1.0330578088760376,1.0338054895401,1.031991720199585,1.0338054895401,0
2022-08-10 19:00:00+02:00,1.031991720199585,1.031991720199585,1.033164620399475,1.031991720199585,1.0327378511428833,0
2022-08-10 20:00:00+02:00,1.0306090116500854,1.0306090116500854,1.0320981740951538,1.0305029153823853,1.031991720199585,0
2022-08-10 21:00:00+02:00,1.0306090116500854,1.0306090116500854,1.0309277772903442,1.0297601222991943,1.0303966999053955,0
2022-08-10 22:00:00+02:00,1.0301843881607056,1.0301843881607056,1.0306090116500854,1.0299721956253052,1.0306090116500854,0
2022-08-10 23:00:00+02:00,1.0302904844284058,1.0302904844284058,1.0306090116500854,1.0299721956253052,1.0300782918930054,0
2022-08-11 00:00:00+02:00,1.0303966999053955,1.0303966999053955,1.0307153463363647,1.0300782918930054,1.0302904844284058,0
2022-08-11 01:00:00+02:00,1.0301843881607056,1.0301843881607056,1.0307153463363647,1.0301843881607056,1.0305029153823853,0
2022-08-11 02:00:00+02:00,1.0301843881607056,1.0301843881607056,1.0307153463363647,1.0296540260314941,1.0303966999053955,0
2022-08-11 03:00:00+02:00,1.0291242599487305,1.0291242599487305,1.0299721956253052,1.0287007093429565,1.0299721956253052,0
2022-08-11 04:00:00+02:00,1.028489112854004,1.028489112854004,1.0291242599487305,1.028489112854004,1.0290182828903198,0
2022-08-11 05:00:00+02:00,1.0293360948562622,1.0293360948562622,1.0293360948562622,1.028489112854004,1.0290182828903198,0
2022-08-11 06:00:00+02:00,1.028594970703125,1.028594970703125,1.0296540260314941,1.028594970703125,1.0290182828903198,0
2022-08-11 07:00:00+02:00,1.028489112854004,1.028489112854004,1.0288065671920776,1.0278549194335938,1.0288065671920776,0
2022-08-11 08:00:00+02:00,1.0315659046173096,1.0315659046173096,1.0315659046173096,1.0281718969345093,1.028489112854004,0
2022-08-11 09:00:00+02:00,1.0328444242477417,1.0328444242477417,1.0333781242370605,1.0311404466629028,1.0317788124084473,0
2022-08-11 10:00:00+02:00,1.0343401432037354,1.0343401432037354,1.0343401432037354,1.0322047472000122,1.0326311588287354,0
2022-08-11 11:00:00+02:00,1.0340192317962646,1.0340192317962646,1.0342330932617188,1.0328444242477417,1.0342330932617188,0
2022-08-11 12:00:00+02:00,1.0339123010635376,1.0339123010635376,1.034554123878479,1.033271312713623,1.0338054895401,0
2022-08-11 13:00:00+02:00,1.0326311588287354,1.0326311588287354,1.0342330932617188,1.0325244665145874,1.0340192317962646,0
2022-08-11 14:00:00+02:00,1.0348752737045288,1.0348752737045288,1.0353038311004639,1.0327378511428833,1.0327378511428833,0
2022-08-11 15:00:00+02:00,1.0360547304153442,1.0360547304153442,1.036806583404541,1.0343401432037354,1.034982442855835,0
2022-08-11 16:00:00+02:00,1.0346611738204956,1.0346611738204956,1.0363768339157104,1.033271312713623,1.0363768339157104,0
2022-08-11 17:00:00+02:00,1.0340192317962646,1.0340192317962646,1.0348752737045288,1.0327378511428833,1.034554123878479,0
2022-08-11 18:00:00+02:00,1.033164620399475,1.033164620399475,1.0340192317962646,1.0329511165618896,1.0339123010635376,0
2022-08-11 19:00:00+02:00,1.0325244665145874,1.0325244665145874,1.033484935760498,1.0320981740951538,1.033484935760498,0
2022-08-11 20:00:00+02:00,1.0327378511428833,1.0327378511428833,1.0327378511428833,1.0312467813491821,1.0322047472000122,0
2022-08-11 21:00:00+02:00,1.0318852663040161,1.0318852663040161,1.033164620399475,1.0315659046173096,1.032417893409729,0
2022-08-11 22:00:00+02:00,1.0323113203048706,1.0323113203048706,1.0328444242477417,1.0318852663040161,1.031991720199585,0
2022-08-11 23:00:00+02:00,1.0326311588287354,1.0326311588287354,1.0327378511428833,1.031991720199585,1.0326311588287354,0
2022-08-12 00:00:00+02:00,1.032417893409729,1.032417893409729,1.033271312713623,1.0323113203048706,1.0323113203048706,0
2022-08-12 01:00:00+02:00,1.0323113203048706,1.0323113203048706,1.0328444242477417,1.0320981740951538,1.0327378511428833,0
2022-08-12 02:00:00+02:00,1.0315659046173096,1.0315659046173096,1.0328444242477417,1.0310341119766235,1.0327378511428833,0
2022-08-12 03:00:00+02:00,1.0309277772903442,1.0309277772903442,1.0317788124084473,1.0308215618133545,1.0314594507217407,0
2022-08-12 04:00:00+02:00,1.0314594507217407,1.0314594507217407,1.0315659046173096,1.0309277772903442,1.0313531160354614,0
2022-08-12 05:00:00+02:00,1.031991720199585,1.031991720199585,1.0320981740951538,1.0311404466629028,1.0312467813491821,0
2022-08-12 06:00:00+02:00,1.0323113203048706,1.0323113203048706,1.0325244665145874,1.0317788124084473,1.031991720199585,0
2022-08-12 07:00:00+02:00,1.0316723585128784,1.0316723585128784,1.0326311588287354,1.0316723585128784,1.0318852663040161,0
2022-08-12 08:00:00+02:00,1.0313531160354614,1.0313531160354614,1.0325244665145874,1.0313531160354614,1.031991720199585,0
2022-08-12 09:00:00+02:00,1.0302904844284058,1.0302904844284058,1.0320981740951538,1.0295480489730835,1.0311404466629028,0
2022-08-12 10:00:00+02:00,1.0305029153823853,1.0305029153823853,1.0306090116500854,1.0292301177978516,1.0297601222991943,0
2022-08-12 11:00:00+02:00,1.0300782918930054,1.0300782918930054,1.0310341119766235,1.0297601222991943,1.0305029153823853,0
2022-08-12 12:00:00+02:00,1.0294420719146729,1.0294420719146729,1.0300782918930054,1.0290182828903198,1.0297601222991943,0
2022-08-12 13:00:00+02:00,1.0281718969345093,1.0281718969345093,1.029866099357605,1.0281718969345093,1.0291242599487305,0
2022-08-12 14:00:00+02:00,1.0274324417114258,1.0274324417114258,1.0294420719146729,1.0272213220596313,1.0282776355743408,0
2022-08-12 15:00:00+02:00,1.0283833742141724,1.0283833742141724,1.028594970703125,1.0272213220596313,1.0276435613632202,0
2022-08-12 16:00:00+02:00,1.024800181388855,1.024800181388855,1.0273269414901733,1.0241703987121582,1.0267994403839111,0
2022-08-12 17:00:00+02:00,1.0258514881134033,1.0258514881134033,1.0261672735214233,1.0249052047729492,1.0249052047729492,0
2022-08-12 18:00:00+02:00,1.0259567499160767,1.0259567499160767,1.0265886783599854,1.025430679321289,1.0262726545333862,0
2022-08-12 19:00:00+02:00,1.0264832973480225,1.0264832973480225,1.027010440826416,1.0259567499160767,1.0259567499160767,0
2022-08-12 20:00:00+02:00,1.0269049406051636,1.0269049406051636,1.027010440826416,1.0262726545333862,1.0264832973480225,0
2022-08-12 21:00:00+02:00,1.0263779163360596,1.0263779163360596,1.0271159410476685,1.0262726545333862,1.0266940593719482,0
2022-08-12 22:00:00+02:00,1.02606201171875,1.02606201171875,1.0263779163360596,1.02574622631073,1.0261672735214233,0
2022-08-12 23:00:00+02:00,1.02574622631073,1.02574622631073,1.02574622631073,1.02574622631073,1.02574622631073,0
2022-08-15 01:00:00+02:00,1.0258514881134033,1.0258514881134033,1.0266940593719482,1.0256409645080566,1.0261672735214233,0
2022-08-15 02:00:00+02:00,1.0269049406051636,1.0269049406051636,1.0269049406051636,1.02574622631073,1.02574622631073,0
