,Adj Close,Close,High,Low,Open,Volume
2022-08-19 00:00:00+02:00,1.294600009918213,1.294600009918213,1.295050024986267,1.2941700220108032,1.294260025024414,0.0
2022-08-19 01:00:00+02:00,1.294600009918213,1.294600009918213,1.2948999404907229,1.2941999435424805,1.2947299480438232,0.0
2022-08-19 02:00:00+02:00,1.2959599494934082,1.2959599494934082,1.2963000535964966,1.2941999435424805,1.294700026512146,0.0
2022-08-19 03:00:00+02:00,1.2960200309753418,1.2960200309753418,1.296679973602295,1.2950999736785889,1.295989990234375,0.0
2022-08-19 04:00:00+02:00,1.294700026512146,1.294700026512146,1.2962100505828855,1.2944999933242798,1.2960000038146973,0.0
2022-08-19 05:00:00+02:00,1.295560002326965,1.295560002326965,1.2956000566482544,1.294399976730347,1.2948399782180786,0.0
2022-08-19 06:00:00+02:00,1.2961100339889526,1.2961100339889526,1.2962599992752075,1.295199990272522,1.2955399751663208,0.0
2022-08-19 07:00:00+02:00,1.2958500385284424,1.2958500385284424,1.296679973602295,1.2954000234603882,1.2961100339889526,0.0
2022-08-19 08:00:00+02:00,1.2969900369644165,1.2969900369644165,1.2973699569702148,1.2955000400543213,1.2959200143814087,0.0
2022-08-19 09:00:00+02:00,1.2965600490570068,1.2965600490570068,1.297760009765625,1.2960000038146973,1.2970000505447388,0.0
2022-08-19 10:00:00+02:00,1.297510027885437,1.297510027885437,1.2980899810791016,1.2960000038146973,1.2965999841690063,0.0
2022-08-19 11:00:00+02:00,1.2974900007247925,1.2974900007247925,1.297950029373169,1.2968000173568726,1.2975000143051147,0.0
2022-08-19 12:00:00+02:00,1.298699975013733,1.298699975013733,1.2991700172424316,1.2971999645233154,1.2975300550460815,0.0
2022-08-19 13:00:00+02:00,1.2994199991226196,1.2994199991226196,1.3003699779510498,1.2979999780654907,1.2988899946212769,0.0
2022-08-19 14:00:00+02:00,1.2978099584579468,1.2978099584579468,1.299649953842163,1.2972999811172483,1.2994400262832642,0.0
2022-08-19 15:00:00+02:00,1.2995400428771973,1.2995400428771973,1.2996599674224854,1.2968000173568726,1.2977900505065918,0.0
2022-08-19 16:00:00+02:00,1.3004900217056274,1.3004900217056274,1.300519943237305,1.2980999946594238,1.299489974975586,0.0
2022-08-19 17:00:00+02:00,1.299299955368042,1.299299955368042,1.300920009613037,1.298200011253357,1.3004800081253052,0.0
2022-08-19 18:00:00+02:00,1.29816997051239,1.29816997051239,1.2996200323104858,1.2977999448776243,1.2994500398635864,0.0
2022-08-19 19:00:00+02:00,1.2988699674606323,1.2988699674606323,1.2993199825286863,1.297700047492981,1.298189997673035,0.0
2022-08-19 20:00:00+02:00,1.2994400262832642,1.2994400262832642,1.2994999885559082,1.298200011253357,1.2988799810409546,0.0
2022-08-19 21:00:00+02:00,1.299399971961975,1.299399971961975,1.2999000549316406,1.298699975013733,1.2994699478149414,0.0
2022-08-19 22:00:00+02:00,1.299180030822754,1.299180030822754,1.2999000549316406,1.2987300157546997,1.299399971961975,0.0
2022-08-19 23:00:00+02:00,1.2992000579833984,1.2992000579833984,1.299299955368042,1.299090027809143,1.299090027809143,0.0
2022-08-22 01:00:00+02:00,1.3000199794769287,1.3000199794769287,1.3004100322723389,1.299100041389465,1.299430012702942,0.0
2022-08-22 02:00:00+02:00,1.300220012664795,1.300220012664795,1.3005399703979492,1.2994999885559082,1.300029993057251,0.0
2022-08-22 03:00:00+02:00,1.299350023269653,1.299350023269653,1.3003699779510498,1.2989000082015991,1.300279974937439,0.0
2022-08-22 04:00:00+02:00,1.2985700368881226,1.2985700368881226,1.2996100187301636,1.29830002784729,1.299350023269653,0.0
2022-08-22 05:00:00+02:00,1.2988699674606323,1.2988699674606323,1.2991299629211426,1.29830002784729,1.2984000444412231,0.0
2022-08-22 06:00:00+02:00,1.2989399433135986,1.2989399433135986,1.2994500398635864,1.2985999584197998,1.2988799810409546,0.0
