Date,Adj Close,Close,High,Low,Open,Volume
2022-08-18 00:00:00+02:00,0.9513400197029114,0.9513400197029114,0.9548299908638,0.9497900009155272,0.9513400197029114,0
2022-08-23 00:00:00+02:00,0.9643999934196472,0.9643999934196472,0.9692000150680542,0.9604899883270264,0.9643999934196472,0
2022-09-02 00:00:00+02:00,0.9812899827957152,0.9812899827957152,0.9856799840927124,0.9785299897193908,0.9812899827957152,0
2022-09-07 00:00:00+02:00,0.9845200181007384,0.9845200181007384,0.9868599772453308,0.9800900220870972,0.9845200181007384,0
2022-09-12 00:00:00+02:00,0.9599199891090392,0.9599199891090392,0.9607399702072144,0.9509900212287904,0.9599199891090392,0
2022-09-22 00:00:00+02:00,0.9679399728775024,0.9679399728775024,0.9845200181007384,0.9625700116157532,0.9679399728775024,0
2022-09-27 00:00:00+02:00,0.9921299815177916,0.9921299815177916,0.9927399754524232,0.985069990158081,0.9921299815177916,0
2022-10-07 00:00:00+02:00,0.9899700284004213,0.9899700284004213,0.994920015335083,0.9879000186920166,0.9899700284004213,0
2022-10-12 00:00:00+02:00,0.9976000189781188,0.9976000189781188,1.000290036201477,0.993269979953766,0.9976000189781188,0
2022-10-14 00:00:00+02:00,1.004870057106018,1.004870057106018,1.0066100358963013,0.9958999752998352,1.000499963760376,0
