Date,Adj Close,Close,High,Low,Open,Volume
2022-08-18 00:00:00+02:00,0.693040132522583,0.693040132522583,0.6971070170402527,0.689950168132782,0.693040132522583,0
2022-08-23 00:00:00+02:00,0.6878700256347656,0.6878700256347656,0.6962091326713562,0.6857102513313293,0.6878700256347656,0
2022-09-02 00:00:00+02:00,0.6795302033424377,0.6795302033424377,0.6853798031806946,0.6781086325645447,0.6795302033424377,0
2022-09-07 00:00:00+02:00,0.6730109453201294,0.6730109453201294,0.6736302375793457,0.6700077652931213,0.6730109453201294,0
2022-09-12 00:00:00+02:00,0.6846998333930969,0.6846998333930969,0.6889201402664185,0.6825379729270935,0.6846998333930969,0
2022-09-22 00:00:00+02:00,0.661010205745697,0.661010205745697,0.6671470403671265,0.6575400233268738,0.661010205745697,0
2022-09-27 00:00:00+02:00,0.6476000547409058,0.6476000547409058,0.6512401103973389,0.6442198753356934,0.6476000547409058,0
2022-10-07 00:00:00+02:00,0.6414409279823303,0.6414409279823303,0.6434000730514526,0.6375001668930054,0.6414409279823303,0
2022-10-12 00:00:00+02:00,0.6266409754753113,0.6266409754753113,0.6288999915122986,0.6239704489707947,0.6266409754753113,0
2022-10-14 00:00:00+02:00,0.6199358701705933,0.6199358701705933,0.634920597076416,0.6197476387023926,0.6300879716873169,0
