Datetime,Adj Close,Close,High,Low,Open,Volume
2022-08-19 00:00:00+02:00,0.6916777491569519,0.6916777491569519,0.6920798420906067,0.691658616065979,0.6920798420906067,0.0
2022-08-19 00:05:00+02:00,0.6916825175285339,0.6916825175285339,0.6918500065803528,0.6916394829750061,0.6916394829750061,0.0
2022-08-19 00:10:00+02:00,0.6917399764060974,0.6917399764060974,0.6918021440505981,0.6916394829750061,0.6916777491569519,0.0
2022-08-19 00:15:00+02:00,0.6916394829750061,0.6916394829750061,0.6917064189910889,0.6916394829750061,0.6916777491569519,0.0
2022-08-19 00:20:00+02:00,0.6917111873626709,0.6917111873626709,0.6918021440505981,0.6916298866271973,0.6916490197181702,0.0
2022-08-19 00:25:00+02:00,0.6918500065803528,0.6918500065803528,0.6920415163040161,0.6917064189910889,0.6917782425880432,0.0
2022-08-19 00:30:00+02:00,0.6918691992759705,0.6918691992759705,0.6919457912445068,0.6917877793312073,0.6917877793312073,0.0
2022-08-19 00:35:00+02:00,0.6917590498924255,0.6917590498924255,0.6919936537742615,0.6917590498924255,0.6919170022010803,0.0
2022-08-19 00:40:00+02:00,0.6917494535446167,0.6917494535446167,0.6920415163040161,0.6916968822479248,0.6917686462402344,0.0
2022-08-19 00:45:00+02:00,0.6915103197097778,0.6915103197097778,0.6919457912445068,0.6915103197097778,0.6918308138847351,0.0
2022-08-19 00:50:00+02:00,0.691438615322113,0.691438615322113,0.6917542815208435,0.6913286447525024,0.691438615322113,0.0
2022-08-19 00:55:00+02:00,0.6913095712661743,0.6913095712661743,0.6915150880813599,0.6913095712661743,0.6915150880813599,0.0
2022-08-19 01:00:00+02:00,0.6913382411003113,0.6913382411003113,0.6915150880813599,0.6913286447525024,0.69146728515625,0.0
2022-08-19 01:05:00+02:00,0.6915389895439148,0.6915389895439148,0.6916107535362244,0.6913908123970032,0.6914098858833313,0.0
2022-08-19 01:10:00+02:00,0.6915581822395325,0.6915581822395325,0.691658616065979,0.6914576888084412,0.69146728515625,0.0
2022-08-19 01:15:00+02:00,0.6917399764060974,0.6917399764060974,0.6918021440505981,0.6916490197181702,0.6916681528091431,0.0
2022-08-19 01:20:00+02:00,0.6915199160575867,0.6915199160575867,0.6919457912445068,0.6915199160575867,0.6917303800582886,0.0
