Datetime,Adj Close,Close,High,Low,Open,Volume
2022-08-18 23:30:00+02:00,1.0088781118392944,1.0088781118392944,1.0095911026000977,1.0087764263153076,1.0090817213058472,0.0
2022-08-19 01:00:00+02:00,1.0086746215820312,1.0086746215820312,1.0095911026000977,1.0082677602767944,1.009183645248413,0.0
2022-08-19 02:30:00+02:00,1.0077598094940186,1.0077598094940186,1.0087764263153076,1.007353663444519,1.0082677602767944,0.0
2022-08-19 04:00:00+02:00,1.0085728168487549,1.0085728168487549,1.0088781118392944,1.0077598094940186,1.0077598094940186,0.0
2022-08-19 05:30:00+02:00,1.007962942123413,1.007962942123413,1.0086746215820312,1.0074551105499268,1.0085728168487549,0.0
2022-08-19 07:00:00+02:00,1.0086746215820312,1.0086746215820312,1.0089799165725708,1.0076582431793213,1.0078612565994265,0.0
2022-08-19 08:30:00+02:00,1.0093872547149658,1.0093872547149658,1.009795069694519,1.0078612565994265,1.0087764263153076,0.0
2022-08-19 10:00:00+02:00,1.0083694458007812,1.0083694458007812,1.009183645248413,1.0080645084381104,1.009183645248413,0.0
2022-08-19 11:30:00+02:00,1.0063399076461792,1.0063399076461792,1.0088781118392944,1.005833864212036,1.0085728168487549,0.0
2022-08-19 13:00:00+02:00,1.0053281784057615,1.0053281784057615,1.0062386989593506,1.0050251483917236,1.006137490272522,0.0
2022-08-19 14:30:00+02:00,1.0056315660476685,1.0056315660476685,1.007049322128296,1.0055304765701294,1.0055304765701294,0.0
2022-08-19 16:00:00+02:00,1.0048232078552246,1.0048232078552246,1.0057326555252075,1.0037137269973757,1.0057326555252075,0.0
2022-08-19 17:30:00+02:00,1.003915309906006,1.003915309906006,1.0053281784057615,1.003512263298035,1.0050251483917236,0.0
2022-08-19 19:00:00+02:00,1.004419445991516,1.004419445991516,1.0048232078552246,1.0037137269973757,1.003915309906006,0.0
2022-08-19 20:30:00+02:00,1.0043185949325562,1.0043185949325562,1.0050251483917236,1.003512263298035,1.004520297050476,0.0
2022-08-19 22:00:00+02:00,1.004419445991516,1.004419445991516,1.004520297050476,1.0041168928146362,1.004419445991516,0.0
2022-08-19 23:30:00+02:00,1.004419445991516,1.004419445991516,1.004419445991516,1.004419445991516,1.004419445991516,0.0
2022-08-22 01:00:00+02:00,1.0030090808868408,1.0030090808868408,1.0042177438735962,1.00290846824646,1.0040160417556765,0.0
2022-08-22 02:30:00+02:00,1.0030090808868408,1.0030090808868408,1.003814458847046,1.0027072429656982,1.0030090808868408,0.0
2022-08-22 04:00:00+02:00,1.0043185949325562,1.0043185949325562,1.0049240589141846,1.00290846824646,1.0032103061676023,0.0
2022-08-22 05:30:00+02:00,1.0041168928146362,1.0041168928146362,1.004722237586975,1.003814458847046,1.004419445991516,0.0
2022-08-22 07:00:00+02:00,1.003512263298035,1.003512263298035,1.004419445991516,1.0030090808868408,1.0040160417556765,0.0
2022-08-22 08:30:00+02:00,1.0007004737854004,1.0007004737854004,1.0033109188079834,1.000300049781799,1.0032103061676023,0.0
2022-08-22 10:00:00+02:00,1.00110125541687,1.00110125541687,1.00210440158844,0.9997000694274902,1.000300049781799,0.0
2022-08-22 11:30:00+02:00,1.0012015104293823,1.0012015104293823,1.0019036531448364,1.000300049781799,1.00110125541687,0.0
2022-08-22 13:00:00+02:00,1.0007004737854004,1.0007004737854004,1.001803278923035,0.9998000264167786,1.001502275466919,0.0
2022-08-22 14:30:00+02:00,0.9974067807197572,0.9974067807197572,1.00110125541687,0.9974067807197572,1.0005003213882446,0.0
2022-08-22 16:00:00+02:00,0.9938382506370544,0.9938382506370544,0.9979044198989868,0.9938382506370544,0.997307300567627,0.0
2022-08-22 17:30:00+02:00,0.993541955947876,0.993541955947876,0.9951239228248596,0.99334454536438,0.9942334294319152,0.0
2022-08-22 19:00:00+02:00,0.993541955947876,0.993541955947876,0.9941346049308776,0.992851495742798,0.993443250656128,0.0
2022-08-22 20:30:00+02:00,0.9945301413536072,0.9945301413536072,0.9948268532752992,0.993443250656128,0.993443250656128,0.0
2022-08-22 22:00:00+02:00,0.9945301413536072,0.9945301413536072,0.9948268532752992,0.9943323135375975,0.9945301413536072,0.0
2022-08-22 23:30:00+02:00,0.9946290850639344,0.9946290850639344,0.9950248599052428,0.9942334294319152,0.9945301413536072,0.0
2022-08-23 01:00:00+02:00,0.9946290850639344,0.9946290850639344,0.9950248599052428,0.9932458996772766,0.9946290850639344,0.0
2022-08-23 02:30:00+02:00,0.9942334294319152,0.9942334294319152,0.9954209923744202,0.9940357208251952,0.994727909564972,0.0
2022-08-23 04:00:00+02:00,0.994727909564972,0.994727909564972,0.994925856590271,0.9939369559288024,0.9942334294319152,0.0
2022-08-23 05:30:00+02:00,0.9937394857406616,0.9937394857406616,0.9950248599052428,0.9937394857406616,0.9946290850639344,0.0
2022-08-23 07:00:00+02:00,0.99167001247406,0.99167001247406,0.9941346049308776,0.9911784529685974,0.9941346049308776,0.0
2022-08-23 08:30:00+02:00,0.9939369559288024,0.9939369559288024,0.994925856590271,0.9905893802642822,0.99167001247406,0.0
2022-08-23 10:00:00+02:00,0.9925557971000672,0.9925557971000672,0.9943323135375975,0.9925557971000672,0.9937394857406616,0.0
2022-08-23 11:30:00+02:00,0.992851495742798,0.992851495742798,0.99334454536438,0.99167001247406,0.9926543235778807,0.0
2022-08-23 13:00:00+02:00,0.9921619296073914,0.9921619296073914,0.9932458996772766,0.9920634627342224,0.9929500818252563,0.0
2022-08-23 14:30:00+02:00,1.0,1.0,1.0,0.9917683601379396,0.9920634627342224,0.0
2022-08-23 16:00:00+02:00,0.9992006421089172,0.9992006421089172,1.001803278923035,0.9975062012672424,1.001301646232605,0.0
2022-08-23 17:30:00+02:00,0.9982032775878906,0.9982032775878906,0.9995002746582032,0.997008979320526,0.9995002746582032,0.0
2022-08-23 19:00:00+02:00,0.9968101382255554,0.9968101382255554,0.9982032775878906,0.9964129328727722,0.9982032775878906,0.0
2022-08-23 20:30:00+02:00,0.9971083998680116,0.9971083998680116,0.9971083998680116,0.9963136315345764,0.996512234210968,0.0
2022-08-23 22:00:00+02:00,0.9971083998680116,0.9971083998680116,0.9979044198989868,0.9968101382255554,0.9971083998680116,0.0
2022-08-23 23:30:00+02:00,0.9975062012672424,0.9975062012672424,0.9976056814193726,0.9971083998680116,0.9972078204154968,0.0
2022-08-24 01:00:00+02:00,0.996015965938568,0.996015965938568,0.9976056814193726,0.9958176016807556,0.9975062012672424,0.0
2022-08-24 02:30:00+02:00,0.9952229857444764,0.9952229857444764,0.9964129328727722,0.994727909564972,0.9961150884628296,0.0
2022-08-24 04:00:00+02:00,0.9951239228248596,0.9951239228248596,0.9958176016807556,0.994727909564972,0.9952229857444764,0.0
2022-08-24 05:30:00+02:00,0.996015965938568,0.996015965938568,0.9962143301963806,0.994727909564972,0.9951239228248596,0.0
2022-08-24 07:00:00+02:00,0.9946290850639344,0.9946290850639344,0.9967108964920044,0.9938382506370544,0.9962143301963806,0.0
2022-08-24 08:30:00+02:00,0.9955201148986816,0.9955201148986816,0.996015965938568,0.9941346049308776,0.9948268532752992,0.0
2022-08-24 10:00:00+02:00,0.9958176016807556,0.9958176016807556,0.995916783809662,0.9945301413536072,0.9957184195518494,0.0
2022-08-24 11:30:00+02:00,0.9923588633537292,0.9923588633537292,0.9963136315345764,0.9919650554656982,0.9955201148986816,0.0
2022-08-24 13:00:00+02:00,0.993147313594818,0.993147313594818,0.9942334294319152,0.9922603964805604,0.9922603964805604,0.0
2022-08-24 14:30:00+02:00,0.9920634627342224,0.9920634627342224,0.9938382506370544,0.9920634627342224,0.993443250656128,0.0
2022-08-24 16:00:00+02:00,0.997307300567627,0.997307300567627,0.9998000264167786,0.9913750290870668,0.9923588633537292,0.0
2022-08-24 17:30:00+02:00,0.9955201148986816,0.9955201148986816,0.9978048205375672,0.9948268532752992,0.9971083998680116,0.0
2022-08-24 19:00:00+02:00,0.996512234210968,0.996512234210968,0.997008979320526,0.9955201148986816,0.9956192374229432,0.0
2022-08-24 20:30:00+02:00,0.9976056814193726,0.9976056814193726,0.9980040192604064,0.9963136315345764,0.996512234210968,0.0
2022-08-24 22:00:00+02:00,0.997008979320526,0.997008979320526,0.9978048205375672,0.9966115355491638,0.997307300567627,0.0
2022-08-24 23:30:00+02:00,0.9972078204154968,0.9972078204154968,0.9975062012672424,0.997008979320526,0.997008979320526,0.0
2022-08-25 01:00:00+02:00,0.9986019730567932,0.9986019730567932,0.9986019730567932,0.9967108964920044,0.9971083998680116,0.0
2022-08-25 02:30:00+02:00,0.9989012479782104,0.9989012479782104,0.9995002746582032,0.9979044198989868,0.9983028173446656,0.0
2022-08-25 04:00:00+02:00,0.9992006421089172,0.9992006421089172,0.9996002316474916,0.9984025359153748,0.9988014698028564,0.0
2022-08-25 05:30:00+02:00,1.0005003213882446,1.0005003213882446,1.0007004737854004,0.9987016916275024,0.9991008043289183,0.0
