Date,Adj Close,Close,High,Low,Open,Volume
2022-08-05 00:00:00+02:00,1.215849757194519,1.215849757194519,1.2167521715164185,1.2007685899734497,1.21592378616333,0
2022-08-08 00:00:00+02:00,1.2059526443481443,1.2059526443481443,1.2135186195373535,1.2048628330230713,1.20638906955719,0
2022-08-09 00:00:00+02:00,1.208473801612854,1.208473801612854,1.2129298448562622,1.2068257331848145,1.208503007888794,0
2022-08-10 00:00:00+02:00,1.207423210144043,1.207423210144043,1.2274457216262815,1.206723928451538,1.2072628736495972,0
2022-08-11 00:00:00+02:00,1.2212995290756226,1.2212995290756226,1.2248897552490234,1.2182939052581787,1.2212845087051392,0
2022-08-12 00:00:00+02:00,1.2196162939071655,1.2196162939071655,1.2210012674331665,1.2103606462478638,1.219660997390747,0
2022-08-15 00:00:00+02:00,1.2127974033355713,1.2127974033355713,1.2147716283798218,1.2051241397857666,1.2129886150360107,0
2022-08-16 00:00:00+02:00,1.205690860748291,1.205690860748291,1.2116365432739258,1.200941562652588,1.2055600881576538,0
2022-08-17 00:00:00+02:00,1.209818959236145,1.209818959236145,1.2138131856918335,1.2029930353164673,1.2096725702285769,0
2022-08-18 00:00:00+02:00,1.2045146226882937,1.2045146226882937,1.2078169584274292,1.196888089179993,1.2045869827270508,0
2022-08-19 00:00:00+02:00,1.193274736404419,1.193274736404419,1.1933743953704834,1.179328680038452,1.1933743953704834,0
2022-08-22 00:00:00+02:00,1.1818095445632937,1.1818095445632937,1.1838523149490356,1.1742602586746216,1.1817677021026611,0
2022-08-23 00:00:00+02:00,1.1766505241394043,1.1766505241394043,1.187324047088623,1.172003149986267,1.1767059564590454,0
2022-08-24 00:00:00+02:00,1.18327796459198,1.18327796459198,1.1865352392196655,1.1758756637573242,1.1831519603729248,0
2022-08-25 00:00:00+02:00,1.1791757345199585,1.1791757345199585,1.1862958669662476,1.178592085838318,1.1790227890014648,0
2022-08-26 00:00:00+02:00,1.1824007034301758,1.1824007034301758,1.1900086402893066,1.175309181213379,1.182592272758484,0
2022-08-29 00:00:00+02:00,1.1694538593292236,1.1694538593292236,1.1742602586746216,1.164958119392395,1.169180393218994,0
2022-08-30 00:00:00+02:00,1.172250509262085,1.172250509262085,1.1758065223693848,1.162304162979126,1.1721267700195312,0
2022-08-31 00:00:00+02:00,1.1659767627716064,1.1659767627716064,1.1694538593292236,1.1600254774093628,1.1660856008529663,0
2022-09-01 00:00:00+02:00,1.1598505973815918,1.1598505973815918,1.1617100238800049,1.150324463844299,1.15968918800354,0
2022-09-02 00:00:00+02:00,1.154894471168518,1.154894471168518,1.1588560342788696,1.1531364917755127,1.1547343730926514,0
